pers_id;achternaam;voornaam;voorvoegsel;omschrijving
voll009;Vollenhoven;Cornelis;;vertaler
voll010;Vollenhoven;Hendrik;;ambtenaar
voll012;Vollgraff;W.;;classicus
voll014;Vollenhoven;C.;van;ambtenaar
voll014;Vollenhoven;C.;van;politicus/staatsman/bestuurder
voll015;Vollenhoven;C.;van;politicus/staatsman/bestuurder
voll016;Vollenhoven;Fr.;van;ambtenaar
voll017;Vollenhoven;Fr.;van;ambtenaar
voll018;Vollenhoven;Joost;van;politicus/staatsman/bestuurder
voll019;Vollenhoven;P.;van;advocaat/jurist
voll022;Vollenhoven;Herman;van;schilder
voll025;Vollenhoven;Isebrandus Johannes;;architect/bouwmeester/bouwkundig ingenieur
voll025;Vollenhoven;Isebrandus Johannes;;beeldend kunstenaar/illustrator/tekenaar
voll026;Vollevens;Johan;;schilder
voll027;Vollevens de Jonge;Johannes;;schilder
voll028;Völlmar;H.;;leraar/docent/hoogleraar
voll030;Volgraff;J.A.;;natuurwetenschapper
voll031;Völlmar;H.F.A.;;advocaat/jurist
voll038;Vollenhoven heer van Cleverskerke;Maurits Willem Raedinck;van;diplomaat
voll039;Vollemans;Kees;;vertaler
voll042;Vollbehr;Albert;;vertaler
voll045;Vollgraff;C.W.;;leraar/docent/hoogleraar
voll051;Vollenhoven;H.;;koopman/zakenman/indust.
voll051;Vollenhoven;H.;;ambtenaar
volm002;Volmuller;H.W.J.;;leraar/docent/hoogleraar
volm002;Volmuller;H.W.J.;;historicus/archeoloog
volm003;Volmaryn;;;schilder
volo001;Volondat;Pierre Alain;;musicus/minstreel/jongleur
volp002;Volp;Jolise;;vertaler
volq002;Volquenius;Al.;;rk-geestelijke/kloosterling
volq002;Volquenius;Al.;;politicus/staatsman/bestuurder
volt002;Voltaire;François-Marie Arouet;;filosoof
volt003;Voltelen;Arn.;;theoloog
volt004;Voltelen;Arn.;;herv./geref. predikant/leraar
volt005;Voltelen;Arn W.;;medicus/apotheker
volt006;Voltelen;F.J.;;medicus/apotheker
volt008;Voltelen;J.F.W.D.A.;;boekdrukker/uitgever
volt009;Voltelen;L.;;herv./geref. predikant/leraar
volt010;Voltelen;S.;;ambachtsman
vome001;Vomelius;Sibrandus Gerritsz.;;herv./geref. predikant/leraar
vome001;Vomelius;Sibrandus Gerritsz.;;vertaler
vome002;Vomelius;Sibrandus Johsz.;;herv./geref. predikant/leraar
vome003;Vomelius;Cyprianus;;leraar/docent/hoogleraar
vome003;Vomelius;Cyprianus;;ambtenaar
vonc001;Vonck;Bart;;vertaler
vonc001;Vonck;Bart;;leraar/docent/hoogleraar
vonc004;Vonck;Jan Frans;;advocaat/jurist
vonc005;Vonck;C.H.;;leraar/docent/hoogleraar
vonc006;Vonck;C.W.;;advocaat/jurist
vonc007;Vonck;Joh.;;rk-geestelijke/kloosterling
vonc007;Vonck;Joh.;;advocaat/jurist
vonc007;Vonck;Joh.;;politicus/staatsman/bestuurder
vonc010;Vonck;Ferdinand;;schilder
vonc012;Vonck;Francesca;;beeldend kunstenaar/illustrator/tekenaar
vond001;Vondel;Joost;van den;letterkundige (NIET-neerl.)
vond001;Vondel;Joost;van den;vertaler
vond002;Vondel;Ina;van;beeldend kunstenaar/illustrator/tekenaar
vond009;Vonderen;José;van;vertaler
vond011;Vondeling;Eva;;vertaler
vonk002;Vonk;Lambertus Christoforus;;advocaat/jurist
vonk005;Vonk;;;schilder
vonk009;Vonk;Charlotte;;beeldend kunstenaar/illustrator/tekenaar
vonn001;Vonnegut jr.;Kurt;;schilder
voo_001;Voo;G.W.;van der;politicus/staatsman/bestuurder
vooc002;Voocht;B.;;herv./geref. predikant/leraar
vooc003;Voochts;Chr.;;rk-geestelijke/kloosterling
vooc005;Voochts;Th.;;rk-geestelijke/kloosterling
voog004;Voogt;Johannes Everardus;de;herv./geref. predikant/leraar
voog005;Voogt;Willem Jacob;de;koopman/zakenman/indust.
voog009;Voogd;;;beeldend kunstenaar/illustrator/tekenaar
voog010;Voogd;Hendrik;;schilder
voog010;Voogd;Hendrik;;beeldend kunstenaar/illustrator/tekenaar
voog011;Voogd;Leonard;de;ambtenaar
voog011;Voogd;Leonard;de;diplomaat
voog011;Voogd;Leonard;de;advocaat/jurist
voog012;Voogd;Nikolaas;de;politicus/staatsman/bestuurder
voog017;Voocht van Rijneveldt;Henricus;;politicus/staatsman/bestuurder
voog018;Voogd;Pietha;de;vertaler
voog023;Voogd;Lourina;de;vertaler
voog030;Voogd;Johan Jules;;politicus/staatsman/bestuurder
voog035;Voogd-Stojanova;T.;;letterkundige (NIET-neerl.)
voog035;Voogd-Stojanova;T.;;leraar/docent/hoogleraar
vooi002;Vooijs;Katelijn;;journalist/redacteur
vool001;Vool;J.J.;;ambachtsman
voor007;Voorhoeve;Jan;;leraar/docent/hoogleraar
voor007;Voorhoeve;Jan;;letterkundige (NIET-neerl.)
voor009;Voormolen;Alexander;;musicus/minstreel/jongleur
voor022;Voorda;Gerard Jacob;;ambtenaar
voor022;Voorda;Gerard Jacob;;politicus/staatsman/bestuurder
voor023;Voorhoeve;Hermanus Cornelis;;herv./geref. predikant/leraar
voor024;Voorst;Dirk Cornelis;van;herv./geref. predikant/leraar
voor025;Voorst;Jan Jacob;;herv./geref. predikant/leraar
voor026;Voorst;Johannes;van;herv./geref. predikant/leraar
voor027;Voorst;Willem Hendrik;van;advocaat/jurist
voor028;Voort;Julius;van der;onderwijzer (basisschool)
voor036;Voorbij;Henk;;leraar/docent/hoogleraar
voor037;Voorthuizen Hzn.;E.;van;advocaat/jurist
voor038;Voorst;Sandra;van;leraar/docent/hoogleraar
voor041;Voort;Cok;van der;vertaler
voor042;Voorburg;Joh.;van;rk-geestelijke/kloosterling
voor043;Voorda;Bav.;;advocaat/jurist
voor043;Voorda;Bav.;;leraar/docent/hoogleraar
voor044;Voorda;Jac.;;advocaat/jurist
voor044;Voorda;Jac.;;leraar/docent/hoogleraar
voor045;Voorda;Joh. H.;;advocaat/jurist
voor045;Voorda;Joh. H.;;politicus/staatsman/bestuurder
voor046;Voorde;C.;van de;medicus/apotheker
voor047;Voor de Windt;W.;;zeevarende
voor048;Vooren;J.F.;van;rk-geestelijke/kloosterling
voor049;Vooren;J.L.;van der;rk-geestelijke/kloosterling
voor050;Voorhoeve;H.C.;;boekdrukker/uitgever
voor053;Voort;Joh.;van der;rk-geestelijke/kloosterling
voor054;Voorthuysen;E. du Marchie van;;advocaat/jurist
voor054;Voorthuysen;E. du Marchie van;;politicus/staatsman/bestuurder
voor056;Voorburgh;Jacobus;;politicus/staatsman/bestuurder
voor057;Voorburgh;Johan;;politicus/staatsman/bestuurder
voor062;Voorde;J.G.;van;beeldend kunstenaar/illustrator/tekenaar
voor063;Voorde;Pieter;van of van de;beeldend kunstenaar/illustrator/tekenaar
voor065;Voorhelm;George;;ambachtsman
voor067;Voorhout;Joannes;;schilder
voor068;Voorhout;Johannes;;schilder
voor072;Voorst tot Bergentheim;Hiddo Baron;van;politicus/staatsman/bestuurder
voor073;Voorst;Aert;van der;beeldend kunstenaar/illustrator/tekenaar
voor074;Voorst;Cornelis;van der;schilder
voor075;Voort;Frederik;van;architect/bouwmeester/bouwkundig ingenieur
voor075;Voort;Frederik;van;vertaler
voor077;Voort;H.A.;van der;advocaat/jurist
voor078;Voort;H.;van der;medicus/apotheker
voor080;Voort;Matthijs;van;architect/bouwmeester/bouwkundig ingenieur
voor081;Voorman;D. Batavus;;schilder
voor083;Voort;J.H.;van der;onderwijzer (basisschool)
voor110;Voorhoeve;C.G.;;vertaler
voor111;Voort;Jean;van de;kunsthistoricus/kunsthandelaar
voor113;Voorbeijtel Cannenburg;Willem;;beeldend kunstenaar/illustrator/tekenaar
voor116;Voorde;Mark;van de;onderwijzer (basisschool)
voor116;Voorde;Mark;van de;journalist/redacteur
voor117;Voorhoeve;J.;;medicus/apotheker
voor118;Voorneman;Richard N.;;historicus/archeoloog
voor124;Voorbergen;Magda;;leraar/docent/hoogleraar
voor125;Voorzanger;Maarten;;beeldend kunstenaar/illustrator/tekenaar
voor126;Voorde;Albrecht-Alfred-Alfons-Maria;van de;journalist/redacteur
voor127;Vooren;Georges;van;onderwijzer (basisschool)
voor137;Voorvelt;Cornelius Petrus;;vertaler
voor143;Voorhoeve;Onno;;vertaler
voor148;Voorbeytel;M.C.M.;;journalist/redacteur
voor160;Voorhoof;D.;;leraar/docent/hoogleraar
voor169;Voort;Sonja;van der;archivaris/bibliothecaris
vord001;Vordemberge-Gildewart;Friedrich;;beeldend kunstenaar/illustrator/tekenaar
vord003;Vorden;H.;van;rk-geestelijke/kloosterling
vord004;Vorderman;A.G.;;militair/officier
vord004;Vorderman;A.G.;;medicus/apotheker
vore001;Vorenkamp;Phons;;kunsthistoricus/kunsthandelaar
vorl001;Vorländer;Karl;;filosoof
vorl002;Vorlat;Emma;;leraar/docent/hoogleraar
vorm001;Vorm;P.;van der;herv./geref. predikant/leraar
vorm002;Vorm;Johannes;van der;ambtenaar
vorm003;Vorm;Hobius;van der;medicus/apotheker
vorm003;Vorm;Hobius;van der;leraar/docent/hoogleraar
vorm004;Vorm Swalmius;Christiaan;van der;herv./geref. predikant/leraar
vorm005;Vorm;Franciscus;van der;advocaat/jurist
vorm006;Vorm;Hobius;van der;advocaat/jurist
vorm007;Vorm;Jacob;van der;herv./geref. predikant/leraar
vorm008;Vorm;Johannes;van der;herv./geref. predikant/leraar
vorm010;Vorm;Pieter;van der;leraar/docent/hoogleraar
vorn002;Vornken;W.;;rk-geestelijke/kloosterling
vorn003;Vornius;Matthias;;classicus
vorn003;Vornius;Matthias;;leraar/docent/hoogleraar
vorr001;Vorrink;Johan;;onderwijzer (basisschool)
vorr002;Vorrink;Koos;;politicus/staatsman/bestuurder
vorr002;Vorrink;Koos;;onderwijzer (basisschool)
vorr003;Vorrink;Irene;;politicus/staatsman/bestuurder
vorr004;Vorrink;J.W.;;vertaler
vorr004;Vorrink;J.W.;;letterkundige (NIET-neerl.)
vors001;Vorselman;Gheeraert;;medicus/apotheker
vors003;Vorst;Henk;van der;leraar/docent/hoogleraar
vors003;Vorst;Henk;van der;schilder
vors006;Vorsterman;Willem;;boekdrukker/uitgever
vors007;Vorstman;Robertus;;advocaat/jurist
vors009;Vorstman;M.A.G.;;herv./geref. predikant/leraar
vors010;Vorstman;Johannes Gerardus;;medicus/apotheker
vors011;Vorstius;Conradus;;theoloog
vors011;Vorstius;Conradus;;leraar/docent/hoogleraar
vors012;Vorst;P.;van der;rk-geestelijke/kloosterling
vors013;Vorst;J.;van der;politicus/staatsman/bestuurder
vors014;Vorstheim;J.;van;rk-geestelijke/kloosterling
vors015;Vorstius;A.E.;;medicus/apotheker
vors015;Vorstius;A.E.;;leraar/docent/hoogleraar
vors017;Vorstius;J.H.;;luthers predikant/leraar
vors019;Vorstman;Jan Gijsbert;;medicus/apotheker
vors022;Vorselman de Heer;Pieter Otto Coenraad;;militair/officier
vors022;Vorselman de Heer;Pieter Otto Coenraad;;leraar/docent/hoogleraar
vors022;Vorselman de Heer;Pieter Otto Coenraad;;natuurwetenschapper
vors024;Vorster;Antonius;;herv./geref. predikant/leraar
vors025;Vorsterman;O;;beeldend kunstenaar/illustrator/tekenaar
vors026;Vorsterman;Johannes;;schilder
vors027;Vorsterman;Lucas;;beeldend kunstenaar/illustrator/tekenaar
vors027;Vorsterman;Lucas;;beeldend kunstenaar/illustrator/tekenaar
vors028;Vorsterman;Abraham;;koopman/zakenman/indust.
vors029;Vorsterman van Oijen;Abraham;;militair/officier
vors029;Vorsterman van Oijen;Abraham;;politicus/staatsman/bestuurder
vors030;Vorstius;Adolphus;;leraar/docent/hoogleraar
vors030;Vorstius;Adolphus;;medicus/apotheker
vors031;Vorstius;Gouernerus;;remonstr. predikant/leraar
vors032;Vorster;P.A.;;vertaler
vors036;Vorst O.C.R.;P.M. Mauritius;;beeldend kunstenaar/illustrator/tekenaar
vors042;Vorst;Jacqueline;;vertaler
vort001;Vort;D.;van der;ambachtsman
vos_001;Vos;Isaak;;toneelspeler
vos_002;Vos;Jan;;koopman/zakenman/indust.
vos_003;Vos;Albert;De;rk-geestelijke/kloosterling
vos_004;Vos;Arent Dircxz;;rk-geestelijke/kloosterling
vos_004;Vos;Arent Dircxz;;herv./geref. predikant/leraar
vos_005;Vos;C.J.;;boekdrukker/uitgever
vos_005;Vos;C.J.;;journalist/redacteur
vos_012;Vos;Ida;;onderwijzer (basisschool)
vos_014;Vos;Jan C.;de;toneelspeler
vos_019;Vos;Margot;;vertaler
vos_023;Vos;P.D.;de;historicus/archeoloog
vos_026;Vos;Pieter;de;boekhandelaar
vos_027;Vos;Pieter (Seraphim);de;rk-geestelijke/kloosterling
vos_030;Vos;Roosje;;ambachtsman
vos_032;Vos van Steenwijk van den Nijerwal;Jan Arend;de;politicus/staatsman/bestuurder
vos_032;Vos van Steenwijk van den Nijerwal;Jan Arend;de;advocaat/jurist
vos_032;Vos van Steenwijk van den Nijerwal;Jan Arend;de;magistraat
vos_032;Vos van Steenwijk van den Nijerwal;Jan Arend;de;politicus/staatsman/bestuurder
vos_035;Vos;Pieter;de;magistraat
vos_035;Vos;Pieter;de;ambtenaar
vos_036;Vos;Adriaan Gerard;de;koopman/zakenman/indust.
vos_040;Vos;Pieter Andries;de;onderwijzer (basisschool)
vos_041;Vos;Willem;de;doopsgezind predikant/leraar
vos_042;Vos;P.J.G.;de;herv./geref. predikant/leraar
vos_045;Vos van Steenwijk;J.E.;de;politicus/staatsman/bestuurder
vos_047;Vos;I.H.J.;;medicus/apotheker
vos_050;Vos Adr.zn;Gerrit Jan;;herv./geref. predikant/leraar
vos_051;Vos;Michiel Christiaan;;herv./geref. predikant/leraar
vos_054;Vos;J.;;herv./geref. predikant/leraar
vos_056;Vos;A.T.;;advocaat/jurist
vos_057;Vos;Herman;;politicus/staatsman/bestuurder
vos_058;Vos;Karel;;doopsgezind predikant/leraar
vos_059;Vos;Hendrik Jozef;de;ambtenaar
vos_066;Vos;Luc;De;leraar/docent/hoogleraar
vos_067;Vos;Rik;;kunsthistoricus/kunsthandelaar
vos_068;Vos;Erik;;toneelspeler
vos_069;Vos;Arnold;de;letterkundige (NIET-neerl.)
vos_070;Vos;Achiel;de;historicus/archeoloog
vos_072;Vos;F.;;leraar/docent/hoogleraar
vos_073;Vos;A.L.;;leraar/docent/hoogleraar
vos_073;Vos;A.L.;;letterkundige (NIET-neerl.)
vos_075;Vos van Steenwijk;A.N.;de;zeevarende
vos_076;Vos;Frank;;leraar/docent/hoogleraar
vos_084;Vos;Maarten;de;journalist/redacteur
vos_087;Vos;Julius Emiel;de;rk-geestelijke/kloosterling
vos_089;Vos;C.M.;;herv./geref. predikant/leraar
vos_090;Vos;Amalberga;;rk-geestelijke/kloosterling
vos_091;Vos;Gerrit;;advocaat/jurist
vos_091;Vos;Gerrit;;politicus/staatsman/bestuurder
vos_092;Vos;Gijsb.;;rk-geestelijke/kloosterling
vos_094;Vos;Hendr.;;advocaat/jurist
vos_094;Vos;Hendr.;;politicus/staatsman/bestuurder
vos_095;Vos;Henr.;;luthers predikant/leraar
vos_096;Vos;Jacob Albert;;herv./geref. predikant/leraar
vos_097;Vos;Jacobus Marinus;;onderwijzer (basisschool)
vos_098;Vos;Jan;;architect/bouwmeester/bouwkundig ingenieur
vos_099;Vos;Joan.;;rk-geestelijke/kloosterling
vos_100;Vos;Joh.;;rk-geestelijke/kloosterling
vos_101;Vos;Joh. H.;;luthers predikant/leraar
vos_103;Vos;Paulus;;luthers predikant/leraar
vos_105;Vos;Jacob;de;doopsgezind predikant/leraar
vos_107;Vos;J.G.;de;leraar/docent/hoogleraar
vos_108;Vos van Nederveen Cappel;C.L.;de;advocaat/jurist
vos_109;Vos van Steenwijk;C.;de;advocaat/jurist
vos_109;Vos van Steenwijk;C.;de;politicus/staatsman/bestuurder
vos_110;Vos van Steenwijk;G.W.;de;politicus/staatsman/bestuurder
vos_111;Vos van Steenwijk;J.A.G.;de;politicus/staatsman/bestuurder
vos_112;Vos van Steenwijk;J.W.J.;de;advocaat/jurist
vos_112;Vos van Steenwijk;J.W.J.;de;politicus/staatsman/bestuurder
vos_113;Vos van Steenwijk van d. Havixhorst;G.W.;de;militair/officier
vos_113;Vos van Steenwijk van d. Havixhorst;G.W.;de;politicus/staatsman/bestuurder
vos_114;Vos van Steenwijk van d. Havixhorst;J.A.G.;de;advocaat/jurist
vos_114;Vos van Steenwijk van d. Havixhorst;J.A.G.;de;politicus/staatsman/bestuurder
vos_114;Vos van Steenwijk van d. Havixhorst;J.A.G.;de;leraar/docent/hoogleraar
vos_115;Vos van Steenwijk van den Hogenhof;C.;de;politicus/staatsman/bestuurder
vos_116;Vos de Wael;A.F.;;advocaat/jurist
vos_116;Vos de Wael;A.F.;;ambtenaar
vos_116;Vos de Wael;A.F.;;politicus/staatsman/bestuurder
vos_120;Vos;A.;;beeldend kunstenaar/illustrator/tekenaar
vos_121;Vos;Cornelis Anthoni;;politicus/staatsman/bestuurder
vos_122;Vos;Anthon;de;beeldend kunstenaar/illustrator/tekenaar
vos_123;Vos;B.;de;schilder
vos_127;Vos;E.;de;beeldend kunstenaar/illustrator/tekenaar
vos_128;Vos;H.G.;;schilder
vos_128;Vos;H.G.;;beeldend kunstenaar/illustrator/tekenaar
vos_130;Vos;J.;;schilder
vos_131;Vos;J.;;schilder
vos_134;Vos;Jan;;schilder
vos_135;Vos;Jan;de;ambachtsman
vos_136;Vos;J.R.;;medicus/apotheker
vos_137;Vos;J.W.;;vertaler
vos_137;Vos;J.W.;;beeldend kunstenaar/illustrator/tekenaar
vos_137;Vos;J.W.;;kunsthistoricus/kunsthandelaar
vos_140;Vos;Marten;de;schilder
vos_141;Vos;P.J.W.;de;boekdrukker/uitgever
vos_142;Vos;Peter;de;schilder
vos_144;Vos;R.J;;medicus/apotheker
vos_146;Vos van Steenwijk;Hendrik;de;politicus/staatsman/bestuurder
vos_147;Vos van Steenwijk;Pelgrim;die;magistraat
vos_151;Vos;Kirsten;;journalist/redacteur
vos_152;Vos;S.;De;vertaler
vos_161;Vos;Hendrik;;leraar/docent/hoogleraar
vos_162;Vos;René;;historicus/archeoloog
vos_164;Vos;C.;;rk-geestelijke/kloosterling
vos_174;Vos;Els;;beeldend kunstenaar/illustrator/tekenaar
vos_175;Vos;Rikkes;;fotograaf
vos_178;Vos;Harmen;de;filosoof
vos_178;Vos;Harmen;de;theoloog
vos_180;Vos;Wendela;de;toneelspeler
vos_181;Vos;Firmin;de;beeldend kunstenaar/illustrator/tekenaar
vos_182;Vos;Toby;;beeldend kunstenaar/illustrator/tekenaar
vos_186;Vos;Peter;;beeldend kunstenaar/illustrator/tekenaar
vos_190;Vos;Luc;de;musicus/minstreel/jongleur
vos_191;Vos;Herman A.;;beeldend kunstenaar/illustrator/tekenaar
vos_192;Vos;Philip;de;leraar/docent/hoogleraar
vos_192;Vos;Philip;de;beeldend kunstenaar/illustrator/tekenaar
vos_196;Vos;Christina;de;beeldend kunstenaar/illustrator/tekenaar
vos_198;Vos;Marino;De;beeldend kunstenaar/illustrator/tekenaar
vos_199;Vos;Cornelis;de;beeldend kunstenaar/illustrator/tekenaar
vos_201;Vos;Lette;;vertaler
vos_207;Vos;Jan;De;historicus/archeoloog
vos_218;Vos;Mei Li;;politicus/staatsman/bestuurder
vos_227;Vos;Jaak;de;leraar/docent/hoogleraar
vos_233;Vos;Harry;;beeldend kunstenaar/illustrator/tekenaar
vos_235;Vos;H.;de;beeldend kunstenaar/illustrator/tekenaar
vos_241;Vos;Ivy;;beeldend kunstenaar/illustrator/tekenaar
vos_244;Vos;Carmen;De;fotograaf
vos_246;Vos;Jos;;historicus/archeoloog
vosb001;Vosbergen;Gaspar;van;politicus/staatsman/bestuurder
vosb001;Vosbergen;Gaspar;van;diplomaat
vosb003;Vosbergen;Corn.;;rk-geestelijke/kloosterling
vosb004;Vosbergen;Gaspar;van;politicus/staatsman/bestuurder
vosb005;Vosbergen;Gaspar;van;advocaat/jurist
vosb005;Vosbergen;Gaspar;van;politicus/staatsman/bestuurder
vosb006;Vosbergen;Johan;;ambtenaar
vosb007;Vosburg;Isaac;;remonstr. predikant/leraar
vosc001;Voscuijl;Everardus;;herv./geref. predikant/leraar
vosh001;Vos-Heijermans;Marjolein;de;vertaler
vosh001;Vos-Heijermans;Marjolein;de;journalist/redacteur
vosk002;Voskuilen;Wouter;;leraar/docent/hoogleraar
vosk003;Voskuyl;Meindert Pietersz.;;militair/officier
vosk004;Voskuil;K.;;journalist/redacteur
vosk005;Voskuil;G.;;herv./geref. predikant/leraar
vosk007;Voskuil;Bert;;journalist/redacteur
vosk009;Voskuil;J.J.;;beeldend kunstenaar/illustrator/tekenaar
vosk009;Voskuil;J.J.;;schilder
vosm001;Vosmaer;Carel;;kunsthistoricus/kunsthandelaar
vosm001;Vosmaer;Carel;;magistraat
vosm001;Vosmaer;Carel;;advocaat/jurist
vosm001;Vosmaer;Carel;;vertaler
vosm002;Vosmaer;Jacob;;leraar/docent/hoogleraar
vosm002;Vosmaer;Jacob;;medicus/apotheker
vosm003;Vosmaer;Willem;;militair/officier
vosm004;Vosmaer;Martine;;vertaler
vosm005;Vosmaer;J.N.;;zeevarende
vosm006;Vosmeer;S.;;rk-geestelijke/kloosterling
vosm007;Vosmeer;T.;;rk-geestelijke/kloosterling
vosm008;Vosmaer;Arnaut;;natuurwetenschapper
vosm008;Vosmaer;Arnaut;;ambtenaar
vosm009;Vosmaer;Daniel;;schilder
vosm010;Vosmaer;Jacob Wouterszoon;;militair/officier
vosm010;Vosmaer;Jacob Wouterszoon;;schilder
vosm011;Vosmeer;Michiel;;advocaat/jurist
vosn001;Vosnegel;Joannes;;schilder
vosn001;Vosnegel;Joannes;;architect/bouwmeester/bouwkundig ingenieur
voss002;Vossen;A.F.;;leraar/docent/hoogleraar
voss002;Vossen;A.F.;;letterkundige (NIET-neerl.)
voss003;Vossius;Lambertus;;advocaat/jurist
voss004;Vossole;Maurits;van;vertaler
voss004;Vossole;Maurits;van;rk-geestelijke/kloosterling
voss006;Vossenhole;Adriaan;van;medicus/apotheker
voss008;Vossius;Dionysius;;archivaris/bibliothecaris
voss009;Vossius;Isaäc;;koopman/zakenman/indust.
voss012;Vossaert;W.;;rk-geestelijke/kloosterling
voss013;Vossius;Joan.;;rk-geestelijke/kloosterling
voss015;Vossius;Gerardus;;letterkundige (NIET-neerl.)
voss015;Vossius;Gerardus;;vertaler
voss016;Vossius;Johannes;;advocaat/jurist
voss017;Vossius;Johannes;;herv./geref. predikant/leraar
voss019;Vossius;Johannes;;rk-geestelijke/kloosterling
voss020;Vossius;Petrus;;rk-geestelijke/kloosterling
voss020;Vossius;Petrus;;leraar/docent/hoogleraar
voss021;Vossius;Cornelius;;leraar/docent/hoogleraar
voss022;Vossen;André;van der;beeldend kunstenaar/illustrator/tekenaar
voss022;Vossen;André;van der;schilder
voss024;Voss;Jan;;beeldend kunstenaar/illustrator/tekenaar
voss025;Vossen-Drieling;Willy;;vertaler
voss027;Voss;Hans Detlef;;beeldend kunstenaar/illustrator/tekenaar
voss028;Vossen;Bernard;;leraar/docent/hoogleraar
voss032;Vossen;Annelies;;beeldend kunstenaar/illustrator/tekenaar
vost002;Vosters;S.A.;;letterkundige (NIET-neerl.)
vost002;Vosters;S.A.;;leraar/docent/hoogleraar
vost004;Vosters;Rik;;leraar/docent/hoogleraar
vost005;Vostell;Wolf;;beeldend kunstenaar/illustrator/tekenaar
vott001;Votteler;Ch.;;beeldend kunstenaar/illustrator/tekenaar
voug001;Vouga;Maurice;;fotograaf
vout004;Voûte;Edward John;;politicus/staatsman/bestuurder
vout005;Voûte;R.;;koopman/zakenman/indust.
vouw001;Vouw;Johannes;de;schilder
voye001;Voyé;Liliane;;vertaler
vram001;Vrambout;Benoit Joseph Corneille;;advocaat/jurist
vran001;Vrancken;Jacques L.H.;;rk-geestelijke/kloosterling
vran003;Vrancx;Sebastiaen;;schilder
vran005;Vrancken;Kaat;;boekdrukker/uitgever
vran006;Vrankrijker;A.C.J.;de;historicus/archeoloog
vran008;Vranck;F.;;advocaat/jurist
vran009;Vrancken;P.M.;;rk-geestelijke/kloosterling
vran010;Vrankenhoven;Z.;van;rk-geestelijke/kloosterling
vran011;Vrancken;Martin;;ambachtsman
vran014;Vranckx;Luc;;rk-geestelijke/kloosterling
